symbol,month,type,pnl,stt,exit_reason
CIPLA,2025-07,LONG,-519.48051948049,499.4805194805196,STOP_LOSS
CIPLA,2025-07,LONG,-617.1636458129876,499.382836354187,STOP_LOSS
CIPLA,2025-08,LONG,-1377.4104683194996,498.62258953168055,STOP_LOSS
CIPLA,2025-08,LONG,-426.84528500129846,499.57315471499874,STOP_LOSS
CIPLA,2025-08,LONG,-98.8272499670426,499.9011727500329,STOP_LOSS
CIPLA,2025-08,LONG,-593.8242280284886,499.4061757719716,STOP_LOSS
CIPLA,2025-08,LONG,207.06334481844686,125.20706334481845,PARTIAL_PROFIT
CIPLA,2025-08,LONG,-521.7996289425199,374.4782003710575,STOP_LOSS
CIPLA,2025-08,LONG,41.583499667332,125.04158349966733,PARTIAL_PROFIT
CIPLA,2025-08,LONG,-374.25149700598797,374.625748502994,STOP_LOSS
CIPLA,2025-08,SHORT,768.3057188669009,124.99999999999999,PROFIT_TARGET
CIPLA,2025-08,SHORT,-192.30769230766316,125.0,STOP_LOSS
CIPLA,2025-08,SHORT,1026.6940451745525,124.99999999999999,PROFIT_TARGET
CIPLA,2025-08,SHORT,385.80246913581703,124.99999999999999,PROFIT_TARGET
CIPLA,2025-08,LONG,-450.36350768830454,499.54963649231166,STOP_LOSS
CIPLA,2025-08,LONG,73.03771992469738,125.0730377199247,PARTIAL_PROFIT
CIPLA,2025-08,LONG,-316.49678634031227,374.6835032136598,STOP_LOSS
CIPLA,2025-08,LONG,227.8497493652905,125.2278497493653,PARTIAL_PROFIT
CIPLA,2025-08,LONG,-512.6619360718481,374.4873380639282,STOP_LOSS
CIPLA,2025-08,LONG,374.61723890806473,125.37461723890806,PARTIAL_PROFIT
CIPLA,2025-08,LONG,3591.439181705604,378.59143918170565,EMA50_EXIT
CIPLA,2025-08,LONG,-453.63229861961753,499.54636770138035,STOP_LOSS
CIPLA,2025-08,LONG,-972.4473257698542,499.02755267423015,STOP_LOSS
CIPLA,2025-08,SHORT,-189.9696048631931,125.0,STOP_LOSS
CIPLA,2025-08,SHORT,-540.4374364191395,125.0,STOP_LOSS
CIPLA,2025-08,SHORT,127.18600953897965,125.00000000000001,PROFIT_TARGET
CIPLA,2025-08,SHORT,318.0459258316901,125.0,PROFIT_TARGET
CIPLA,2025-08,SHORT,318.24836102094076,125.0,PROFIT_TARGET
CIPLA,2025-08,SHORT,254.76084325837672,125.0,PROFIT_TARGET
CIPLA,2025-08,SHORT,-2676.352513859712,125.00000000000001,STOP_LOSS
CIPLA,2025-08,SHORT,572.8105906313501,125.00000000000001,PROFIT_TARGET
CIPLA,2025-09,LONG,86.57599798513324,125.08657599798514,PARTIAL_PROFIT
CIPLA,2025-09,LONG,-212.50472232718428,374.7874952776728,STOP_LOSS
CIPLA,2025-09,SHORT,-189.00018900023198,125.0,STOP_LOSS
CIPLA,2025-09,SHORT,220.52800705683893,125.0,PROFIT_TARGET
CIPLA,2025-09,SHORT,378.21482602119437,125.00000000000001,PROFIT_TARGET
CIPLA,2025-09,SHORT,-504.66818067118,125.0,STOP_LOSS
CIPLA,2025-09,LONG,-569.5842035314078,499.43041579646865,STOP_LOSS
CIPLA,2025-09,SHORT,-253.06845501713966,125.0,STOP_LOSS
CIPLA,2025-09,SHORT,284.77407923050595,125.0,PROFIT_TARGET
CIPLA,2025-09,SHORT,696.5111125182187,125.0,PROFIT_TARGET
CIPLA,2025-09,SHORT,-95.11128019788913,125.0,STOP_LOSS
CIPLA,2025-09,LONG,31.6977304424895,125.03169773044249,PARTIAL_PROFIT
CIPLA,2025-09,LONG,-570.5591479650273,374.429440852035,STOP_LOSS
CIPLA,2025-09,LONG,-539.6482762998597,499.46035172370017,STOP_LOSS
CIPLA,2025-09,LONG,-701.664859348104,499.2983351406519,STOP_LOSS
CIPLA,2025-09,LONG,-351.23571109270586,499.6487642889072,STOP_LOSS
CIPLA,2025-09,LONG,103.7543097944032,125.1037543097944,PARTIAL_PROFIT
CIPLA,2025-09,LONG,-311.2629293832096,374.68873707061675,STOP_LOSS
CIPLA,2025-09,LONG,359.49383268358156,125.35949383268358,PARTIAL_PROFIT
CIPLA,2025-09,LONG,1222.2790311241554,376.22227903112423,EOD
CIPLA,2025-09,SHORT,1170.4416044539473,125.0,PROFIT_TARGET
CIPLA,2025-09,SHORT,190.28288722564668,125.0,PROFIT_TARGET
CIPLA,2025-09,SHORT,285.53299492388675,125.0,PROFIT_TARGET
CIPLA,2025-09,SHORT,-285.6961462764558,125.0,STOP_LOSS
CIPLA,2025-09,SHORT,-285.6961462764558,125.0,STOP_LOSS
CIPLA,2025-09,SHORT,1206.9622665480736,125.0,PROFIT_TARGET
CIPLA,2025-09,LONG,-353.1753676234216,499.64682463237654,STOP_LOSS
CIPLA,2025-09,LONG,40.159352309965946,125.04015935230997,PARTIAL_PROFIT
CIPLA,2025-09,LONG,-96.3824455438854,374.9036175544561,STOP_LOSS
CIPLA,2025-09,LONG,-321.2128999100604,499.67878710008995,STOP_LOSS
CIPLA,2025-09,LONG,40.413837698027805,125.04041383769803,PARTIAL_PROFIT
CIPLA,2025-09,LONG,-48.496605237644395,374.95150339476237,STOP_LOSS
CIPLA,2025-09,LONG,-319.75442859883606,499.68024557140114,STOP_LOSS
CIPLA,2025-09,SHORT,-224.64698331195297,124.99999999999999,STOP_LOSS
CIPLA,2025-09,LONG,-160.39006864694937,499.83960993135304,STOP_LOSS
CIPLA,2025-09,SHORT,321.3367609254499,125.0,PROFIT_TARGET
CIPLA,2025-09,LONG,48.28118964850562,125.04828118964849,PARTIAL_PROFIT
CIPLA,2025-09,LONG,-144.84356894557172,374.85515643105435,STOP_LOSS
CIPLA,2025-09,LONG,72.42644691946911,125.07242644691948,PARTIAL_PROFIT
CIPLA,2025-09,LONG,-434.5586815167598,374.5654413184833,STOP_LOSS
CIPLA,2025-09,LONG,-294.40628066735064,499.7055937193327,STOP_LOSS
CIPLA,2025-09,SHORT,359.9240887376183,125.0,PROFIT_TARGET
CIPLA,2025-09,SHORT,2390.3077930582695,125.0,PROFIT_TARGET
CIPLA,2025-09,LONG,41.12112638989407,125.04112112638991,PARTIAL_PROFIT
CIPLA,2025-09,LONG,1011.5797091913718,376.0115797091914,EMA50_EXIT
CIPLA,2025-09,LONG,82.56274768824306,125.08256274768824,PARTIAL_PROFIT
CIPLA,2025-09,LONG,-49.5376486129571,374.95046235138705,STOP_LOSS
CIPLA,2025-09,LONG,115.94010865243337,125.11594010865244,PARTIAL_PROFIT
CIPLA,2025-09,LONG,-124.22154498476215,374.8757784550152,STOP_LOSS
CIPLA,2025-09,LONG,-337.22263438321977,499.66277736561676,STOP_LOSS
CIPLA,2025-09,LONG,-199.3752907556777,499.80062470924435,STOP_LOSS
CIPLA,2025-09,LONG,-1809.2876767405562,498.19071232325945,STOP_LOSS
CIPLA,2025-10,SHORT,132.45033112585793,125.00000000000001,PROFIT_TARGET
CIPLA,2025-10,SHORT,-132.48542660310378,125.0,STOP_LOSS
CIPLA,2025-10,SHORT,729.0078865398785,125.0,PROFIT_TARGET
CIPLA,2025-10,SHORT,-165.9255326209597,125.0,STOP_LOSS
CIPLA,2025-10,LONG,124.40286624203821,125.12440286624205,PARTIAL_PROFIT
CIPLA,2025-10,LONG,1841.1624203821316,376.84116242038215,EMA50_EXIT
CIPLA,2025-10,LONG,233.22449523555295,125.23322449523556,PARTIAL_PROFIT
CIPLA,2025-10,LONG,-274.8717265276545,374.7251282734723,STOP_LOSS
CIPLA,2025-10,SHORT,1167.8345011678343,124.99999999999999,PROFIT_TARGET
CIPLA,2025-10,SHORT,-368.16386638995544,124.99999999999999,STOP_LOSS
CIPLA,2025-10,SHORT,-100.43521928354687,124.99999999999999,STOP_LOSS
CIPLA,2025-10,SHORT,-1811.9459004724442,124.99999999999999,STOP_LOSS
CIPLA,2025-10,SHORT,-484.96605237633366,125.0,STOP_LOSS
CIPLA,2025-10,SHORT,-513.3799653468961,125.0,STOP_LOSS
CIPLA,2025-10,SHORT,484.7309743092997,125.0,PROFIT_TARGET
CIPLA,2025-10,SHORT,-90.97525473069946,125.00000000000001,STOP_LOSS
CIPLA,2025-10,SHORT,576.4563106796393,125.0,PROFIT_TARGET
CIPLA,2025-10,LONG,-155.95757953836556,499.8440424204617,STOP_LOSS
CIPLA,2025-10,LONG,-62.60172780770172,499.9373982721923,STOP_LOSS
CIPLA,2025-10,SHORT,125.08599662270653,125.0,PROFIT_TARGET
CIPLA,2025-10,SHORT,1407.5695964967156,125.0,PROFIT_TARGET
CIPLA,2025-10,SHORT,-156.83814303638644,125.0,STOP_LOSS
CIPLA,2025-10,LONG,204.19703443077225,125.20419703443078,PARTIAL_PROFIT
CIPLA,2025-10,LONG,-259.1731590851759,374.74082684091485,STOP_LOSS
CIPLA,2025-10,SHORT,-412.2534407306255,125.0,STOP_LOSS
CIPLA,2025-10,SHORT,253.4854245880718,125.0,PROFIT_TARGET
CIPLA,2025-10,SHORT,-253.61399949275756,124.99999999999999,STOP_LOSS
CIPLA,2025-10,SHORT,507.42103260177254,125.0,PROFIT_TARGET
CIPLA,2025-10,SHORT,-952.3809523809524,125.0,STOP_LOSS
CIPLA,2025-10,SHORT,-286.24133324855,125.0,STOP_LOSS
CIPLA,2025-10,LONG,80.05635967721275,125.08005635967722,PARTIAL_PROFIT
CIPLA,2025-10,LONG,1104.777763545514,376.10477776354554,EMA50_EXIT
CIPLA,2025-10,LONG,305.24023231256973,125.30524023231257,PARTIAL_PROFIT
CIPLA,2025-10,LONG,-173.24445617741358,374.8267555438226,STOP_LOSS
CIPLA,2025-10,SHORT,-199.17673615718664,125.0,STOP_LOSS
CIPLA,2025-10,SHORT,-66.45401382244998,125.0,STOP_LOSS
CIPLA,2025-10,SHORT,466.0142467212115,125.0,PROFIT_TARGET
CIPLA,2025-11,SHORT,-66.71559143365738,125.0,STOP_LOSS
CIPLA,2025-11,SHORT,-230.6577039672526,125.00000000000001,STOP_LOSS
CIPLA,2025-11,SHORT,131.93482419687675,124.99999999999999,PROFIT_TARGET
CIPLA,2025-11,SHORT,-890.7951171230767,125.0,STOP_LOSS
CIPLA,2025-11,LONG,-687.983226313765,499.3120167736863,STOP_LOSS
CIPLA,2025-11,LONG,-721.4060860440862,499.2785939139559,STOP_LOSS
CIPLA,2025-11,LONG,-459.64935320772565,499.54035064679226,STOP_LOSS
CIPLA,2025-11,LONG,82.10180623973727,125.08210180623973,PARTIAL_PROFIT
CIPLA,2025-11,LONG,-443.34975369457004,374.5566502463054,STOP_LOSS
CIPLA,2025-11,SHORT,821.1798712389962,124.99999999999999,PROFIT_TARGET
